          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node   3 sent_total    146  recv_total    152

node   4  (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   4,    1) (   0,    1) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (  10,    1) (   0,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (  10,    1)
          (   0,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (  10,    1) (   0,    3) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (  10,    1) (   0,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (  10,    1) (   0,    3) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (  10,    1) (   0,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (  10,    1)
          (   0,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   8,    1) (   0,    3) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (  10,    1) (   0,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (  10,    0) (   0,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (  10,    1) (   0,    3) (   0,    2) (   0,    2) (   0,    0) (   0,    0) (   7,    0)
          (   0,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   9,    0) (   0,    3) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (  10,    1) (   0,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   8,    1) (   0,    3) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (  10,    1)
          (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (  10,    0) (   0,    2) (   0,    2) (   0,    2) (   0,    0)
          (   0,    0) (   9,    1) (   0,    2) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   7,    1)
          (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   6,    1) (   0,    0) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   9,    1)
          (   0,    2) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   7,    1) (   0,    2) (   0,    2) (   0,    2) (   0,    0)
          (   0,    0) (   8,    1) (   0,    1) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    0) (   0,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   7,    1) (   0,    1) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1)
          (   0,    1) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   6,    0) (   0,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   7,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   8,    1) (   0,    1) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   6,    1) (   0,    2) (   0,    2) (   0,    2) (   0,    0) (   0,    0) (   9,    1)
          (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   8,    1) (   0,    1) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   6,    1)
          (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   7,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1)
          (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1)
          (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1)
          (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1)
          (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1)
          (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1)
          (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1)
          (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1)
          (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1)
          (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1)
          (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1)
          (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1)
          (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1)
          (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1)
          (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4)
         
node   4 sent_total   1015  recv_total   1012

node   5  (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   5,    0) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (  10,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (  10,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (  10,    3) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (  10,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (  10,    3) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (  10,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (  10,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    2)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (  10,    3) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   9,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (  10,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   9,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   9,    2) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   8,    2) (   0,    1) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   7,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    0) (   6,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   8,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    1) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    1) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    1) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   7,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    1) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    4)
          (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    1) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    1) (   0,    2)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   6,    2) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   8,    2) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    3) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
         
node   5 sent_total   1024  recv_total   1013

node   6  (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   6,    0) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (  10,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (  10,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (  10,    3) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (  10,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (  10,    3) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (  10,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (  10,    3) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (  10,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (  10,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (  10,    3) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   9,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (  10,    3) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (  10,    3) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    1) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   7,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    1) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   7,    1) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    1) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   8,    1) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    2) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   9,    1) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    1) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    1) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   9,    1) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   8,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   7,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   8,    2) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    1) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    1) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   7,    1) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    4) (   0,    2) (   0,    0)
